"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WBGene00013149",19.3578800798541,4.27484906373225,0.0967066661733794,44.2042853185337,0,0
"WBGene00013150",137.255885220768,7.10072419981967,0.111236202262642,63.8346514478622,0,0
"WBGene00013151",55.3527231833119,5.79058238978791,0.0599590198883163,96.5756678573773,0,0
"WBGene00013152",1.83707327785258,0.877409174345855,0.176127382584904,4.98167384008497,6.3036618855438e-07,1.02775386512721e-06
"WBGene00013153",3.71921356148886,1.89499759152476,0.16743277091841,11.3179611203364,1.06929933484644e-29,2.19330544671107e-29
"WBGene00013154",3.1017335274808,1.63307474856123,0.28668527069438,5.69640269486382,1.22361673734665e-08,2.16304246336301e-08
"WBGene00013155",12.4442828860747,3.63741119089435,0.162812502309394,22.3411048862951,1.47353354335149e-110,3.82519333669738e-110
"WBGene00013156",230.370202907841,7.84781031411959,0.0919983449424391,85.3038206179661,0,0
"WBGene00013157",5.09931030718262,2.35030213263445,0.166991580527796,14.0743750385861,5.45853051849917e-45,1.19230887553954e-44
"WBGene00013158",15.9826134229476,3.99843142706127,0.219804436792182,18.1908585896365,6.09774314255409e-74,1.4522139736367e-73
"WBGene00013159",47.4206115156982,5.56744236219857,0.157881385873125,35.2634500350321,2.13453787881585e-272,7.17773234437664e-272
"WBGene00013160",249.704221294694,7.9640764002657,0.0522055496361485,152.552294837849,0,0
"WBGene00013161",100.977390697202,6.65788849284635,0.076053723935159,87.5419131155584,0,0
"WBGene00013162",1.44010137380243,0.526170371621989,0.199707009772213,2.63471158184253,0.0084208802830203,0.00953767074240661
"WBGene00013163",3.16539371231612,1.6623849535178,0.252282947720338,6.58936709174888,4.41705437309918e-11,8.14074407135292e-11
"WBGene00013164",189.2600889636,7.56422639835981,0.0549562110675662,137.640973630077,0,0
"WBGene00013165",8.63279204908531,3.10982723656665,0.173276161293558,17.947230671264,5.04437759409062e-72,1.19525045603271e-71
"WBGene00013166",49.2950988223866,5.62337230830315,0.157246697456356,35.7614652597961,4.38936507835803e-280,1.49118843767258e-279
"WBGene00013167",120.87376821593,6.91735737753,0.0539851020772486,128.134561413476,0,0
"WBGene00013168",372.050102395192,8.53935310575823,0.0506711599389697,168.524918633072,0,0
"WBGene00013169",6.35486139326185,2.66786065875746,0.206602296576112,12.9130251839898,3.80070356589503e-38,8.08462919182477e-38
"WBGene00013170",5.67312356569179,2.50414328753595,0.215127307775498,11.6402855287401,2.5715328051774e-31,5.31331948964028e-31
"WBGene00013171",57.7836105768382,5.85258844760533,0.210861846071942,27.7555591807185,1.49305835752941e-169,4.32343865936489e-169
"WBGene00013172",0.14923606890689,-2.74433183178587,0.539078456878424,-5.0907837194555,3.56586576478469e-07,5.90605554867903e-07
"WBGene00013173",81.307812177858,6.345322070174,0.219682405888666,28.8840703674275,1.89275770965005e-183,5.59944392601316e-183
"WBGene00013175",3.95165164609036,1.9824557731855,0.222030608519059,8.92874989808142,4.30849699369015e-19,8.41231785293252e-19
"WBGene00013176",140.428758684579,7.1336946080591,0.0763167058906415,93.4748758454194,0,0
"WBGene00013177",137.181391384498,7.09994098339854,0.0432313253231864,164.23139772656,0,0
"WBGene00013178",66.1471142311328,6.04760631298999,0.0886491229164242,68.219584289531,0,0
"WBGene00013179",1.2208708022154,0.287910536226021,0.291597453959028,0.987356138803854,0.32346807852682,0.336688311221452
"WBGene00013180",67.2441159055567,6.07133612723664,0.145819927874081,41.6358464563182,0,0
"WBGene00013181",285.491850031876,8.15730575117223,0.198609904376952,41.0719987845624,0,0
"WBGene00013182",2.27053995438569,1.18303542389589,0.244237644449931,4.84378821520452,1.27386713595944e-06,2.03051898470533e-06
"WBGene00013184",0.0572071002092793,-4.12766197282329,1.03529594649034,-3.98693918083625,6.69311740054743e-05,8.93007803441762e-05
"WBGene00013186",3.66834443391009,1.87512910506296,0.197545007366117,9.49216145760504,2.26292528040221e-21,4.47287420828395e-21
"WBGene00013187",64.281113986233,6.00632302589925,0.166146019782265,36.1508691798369,3.60531556752885e-286,1.2341926261813e-285
"WBGene00013188",74.3710467602804,6.21666917287204,0.073757522603228,84.2852220825536,0,0
"WBGene00013189",327.316421019339,8.3545421720196,0.0613752890306815,136.122245678438,0,0
"WBGene00013190",4.96852823549653,2.31281856369908,0.176591239025267,13.09701758969,3.42451776097432e-39,7.31394979017164e-39
"WBGene00013192",7.14819991093811,2.83757998223699,0.207494854014228,13.6754234013072,1.42376134112749e-42,3.07986771409075e-42
"WBGene00013193",34.7399494541779,5.11852374984931,0.088929822962576,57.5568867600616,0,0
"WBGene00013194",4.90541635290155,2.29437559205599,0.304537042980121,7.53397868976408,4.92171625367142e-14,9.30654389980981e-14
"WBGene00013195",13.0981467437747,3.71129079422974,0.138216728630204,26.8512417491752,8.15761969942161e-159,2.32267535446672e-158
"WBGene00013196",145.835907687443,7.18820217325655,0.060888977762525,118.054242941826,0,0
"WBGene00013197",75.8336482849468,6.24476622616518,0.0864383735136913,72.2453000018105,0,0
"WBGene00013198",20.7587890025942,4.37565037909805,0.0939997233427907,46.5496091210958,0,0
"WBGene00013200",434.109212089306,8.76191422764896,0.103729837810095,84.4686004781962,0,0
"WBGene00013201",73.528965349311,6.20024077931116,0.0524416827587311,118.231156079348,0,0
"WBGene00013202",256.790666700271,8.00444895707165,0.0593390321750958,134.893486861268,0,0
"WBGene00013203",88.4604676914581,6.46696096468852,0.0807200367552146,80.1159318633579,0,0
"WBGene00013204",103.701404021513,6.69629161682039,0.0598088242985552,111.961599234817,0,0
"WBGene00013207",23.5168433965567,4.55562251893252,0.162864799952662,27.9718055728228,3.58020498370849e-172,1.04216657320869e-171
"WBGene00013208",70.3909914285968,6.13731890083941,0.134165346309369,45.7444419864388,0,0
"WBGene00013209",332.153750439564,8.37570739415075,0.0939943096588308,89.1086643920454,0,0
"WBGene00013210",133.318013450338,7.05872791513556,0.0782691724907889,90.1852886711722,0,0
"WBGene00013211",53.9343285012086,5.75313191691749,0.140221328920644,41.0289359058449,0,0
"WBGene00013212",70.710850933069,6.14385971566644,0.0920742452345574,66.7272340926072,0,0
"WBGene00013213",123.449097005898,6.94777247340101,0.0765662831021518,90.7419322436163,0,0
"WBGene00013214",156.771919283467,7.29252335931405,0.115119914960174,63.3471920287374,0,0
"WBGene00013215",32.2773839320872,5.0124517484365,0.142227762615022,35.2424284561381,4.4813214434269e-272,1.50614254437332e-271
"WBGene00013216",240.249708576033,7.9083908707793,0.133276988399584,59.3380070013946,0,0
"WBGene00013217",102.777831157005,6.68338530324713,0.0741964481709418,90.0768900399278,0,0
"WBGene00013218",68.1118962044281,6.08983489160143,0.0685416240397041,88.8487102096352,0,0
"WBGene00013219",525.597856822713,9.03781558271513,0.0800197914161698,112.944753076285,0,0
"WBGene00013220",57.8574999671494,5.8544320803927,0.141668985224799,41.3247265878481,0,0
"WBGene00013221",16.9584093260321,4.08392894845187,0.152145008006794,26.8423460089437,1.03615823973107e-158,2.94916990271887e-158
"WBGene00013222",55.858089988915,5.80369433784587,0.14178037240285,40.9343990249613,0,0
"WBGene00013223",405.451383058026,8.66338512363511,0.045098376869346,192.099710123353,0,0
"WBGene00013224",109.843018701702,6.77929936900795,0.0598762055648272,113.221926891611,0,0
"WBGene00013225",425.36219547517,8.73254800768993,0.054677566456886,159.70988786737,0,0
"WBGene00013226",5.83160980135736,2.54389419077602,0.211012291645913,12.0556682785322,1.81057959220561e-33,3.77878692995134e-33
"WBGene00013227",143.469911569955,7.1646043971963,0.0984416131682915,72.780241674301,0,0
"WBGene00013228",278.371409535889,8.12086723487338,0.090792541651496,89.4442108036258,0,0
"WBGene00013230",28.9770227804734,4.85683746892322,0.248425379418002,19.5504882806321,4.08591582889341e-85,1.0010294647154e-84
"WBGene00013231",75.5823257918551,6.23997700825567,0.0897769593773329,69.5053279987911,0,0
"WBGene00013232",230.711302710645,7.8499448741821,0.0811838183441667,96.6934671747444,0,0
"WBGene00013233",56.7435848506096,5.82638539253566,0.179272079991986,32.5002387030714,1.05803701151391e-231,3.3626455939322e-231
"WBGene00013234",39.689288171266,5.31067778267249,0.16325318595079,32.5303163411052,3.97527676114471e-232,1.26440346705347e-231
"WBGene00013235",104.543070646786,6.70795362975271,0.071407934418526,93.9384913507932,0,0
"WBGene00013236",519.468189951151,9.02089159702775,0.117064615469572,77.0590802425052,0,0
"WBGene00013237",592.329100949017,9.21025515681847,0.104355724856606,88.2582644073835,0,0
"WBGene00013238",1299.4760984739,10.3437143829352,0.0865731193554422,119.479515812144,0,0
"WBGene00013239",162.303524400703,7.34255051794287,0.0630205531139556,116.510410574561,0,0
"WBGene00013240",114.466136128111,6.83877704166866,0.0566551646677249,120.708801779629,0,0
"WBGene00013241",116.093418456722,6.85914237533744,0.107803768963779,63.6261834003417,0,0
"WBGene00013242",72.5734651222896,6.1813702500772,0.0956556456104984,64.6210708278234,0,0
"WBGene00013243",61.1175950033248,5.93351586887225,0.0670420431027372,88.5044010335358,0,0
"WBGene00013244",47.3206533528162,5.56439808788799,0.105804829899428,52.5911538554258,0,0
"WBGene00013246",49.7104463817514,5.63547715310346,0.123444526027734,45.6518999622338,0,0
"WBGene00013247",34.8928806020596,5.12486079986471,0.11649544959241,43.9919397521138,0,0
"WBGene00013248",20.5711424579942,4.36255001382135,0.105909984931301,41.1911116468494,0,0
"WBGene00013249",17.3125172429382,4.11374360294675,0.135325373440136,30.3989081897235,5.67849957893248e-203,1.73115295523063e-202
"WBGene00013250",45.0477850510964,5.49338426697818,0.121409122935538,45.2468820641664,0,0
"WBGene00013251",16.643682751441,4.05690278914662,0.127142143015648,31.9084034052132,2.04159480226691e-223,6.40879144625528e-223
"WBGene00013252",20.9815379687966,4.39104852774215,0.118548665101767,37.0400503790802,2.59696427231634e-300,9.04839065876906e-300
"WBGene00013253",69.3257229655708,6.11531885142302,0.0606764837252855,100.785649991029,0,0
"WBGene00013254",59.8713996109354,5.90379509133743,0.216851666145044,27.2250391075557,3.28287596958189e-163,9.41112232901284e-163
"WBGene00013255",172.682561956673,7.43197859198814,0.105845675977094,70.2152310274491,0,0
"WBGene00013256",325.565519848405,8.34680410382054,0.0536324557072935,155.629720730566,0,0
"WBGene00013257",57.5480265129263,5.84669454993762,0.113886262315635,51.3380141823737,0,0
"WBGene00013258",81.6462437600073,6.35131460916834,0.0653287833584657,97.2207698147083,0,0
"WBGene00013259",94.3321055968027,6.55967696549309,0.0634185201435725,103.434721444819,0,0
"WBGene00013260",196.357408665929,7.6173382224312,0.0797110335055741,95.5619051395003,0,0
"WBGene00013261",64.454475638742,6.01020863590455,0.0966263625542979,62.2005059181152,0,0
"WBGene00013263",1388.18112141579,10.438980098919,0.161645135761268,64.5796116892514,0,0
"WBGene00013264",20.1845899258296,4.3351823719222,0.186088894637044,23.2962981502885,4.83333842965685e-120,1.28023130017054e-119
"WBGene00013265",83.105311153915,6.3768687756202,0.0624964249771057,102.03573689145,0,0
"WBGene00013266",513.31078694698,9.00368876809332,0.112008148550834,80.3842299384767,0,0
"WBGene00013267",100.715946659213,6.65414831745658,0.0569429590006834,116.8563846037,0,0
"WBGene00013268",94.2643543663382,6.55864042039114,0.0549085403556651,119.446635767553,0,0
"WBGene00013269",78.6656732490422,6.29766232989836,0.0811494283083832,77.6057510345735,0,0
"WBGene00013270",321.909625879314,8.33051190731948,0.0956514138606762,87.0924074311491,0,0
"WBGene00013272",9.10489066865555,3.18664169345302,0.146989386130001,21.6793999713332,3.21037510408546e-104,8.21834899138141e-104
"WBGene00013273",132.524199246605,7.0501120131891,0.146269517348953,48.1994617946935,0,0
"WBGene00013274",6.69877478296626,2.74389724837958,0.208829112878098,13.1394383214246,1.95673768694432e-39,4.18295086168831e-39
"WBGene00013275",20.7281421245887,4.37351890753539,0.167695908687024,26.0800573000134,6.13888064043609e-150,1.72075083577463e-149
"WBGene00013276",2.06005338285031,1.0426817229306,0.209166454624616,4.98493759337206,6.19818152375674e-07,1.01101028997979e-06
"WBGene00013277",3.18368302533629,1.67069670505887,0.174562791569683,9.57074924178184,1.06133708445069e-21,2.10189643217325e-21
"WBGene00013278",34.0015911205279,5.08753035442636,0.198424860030747,25.6395814195762,5.52524013566632e-145,1.53491941364476e-144
"WBGene00013279",4.17397595090131,2.06142228817974,0.263540044181005,7.82204577139673,5.19717036186103e-15,9.89555046756069e-15
"WBGene00013280",38.412961054749,5.26352127287633,0.274327078006637,19.1870278031722,4.75043293681212e-82,1.15499959974951e-81
"WBGene00013281",2.12669261351483,1.08861152506875,0.21799800080599,4.99367664402379,5.92405517462765e-07,9.6764898435792e-07
"WBGene00013282",0.666802694653721,-0.584668160395509,0.31658931447532,-1.84677161755909,0.0647802470212412,0.0701868350493752
"WBGene00013283",0.659882126543505,-0.599719753201983,0.267261132289415,-2.243946764966,0.0248358267396822,0.0274753060238054
"WBGene00013284",335.946939060135,8.3920895751601,0.106617508757692,78.7121146699521,0,0
"WBGene00013285",2.05385166934617,1.0383319929385,0.204498731324377,5.07744955782385,3.82535018472342e-07,6.32429251598045e-07
"WBGene00013286",1.81526864345572,0.860183069929808,0.267240912068888,3.21875517962636,0.00128748357380698,0.00152560383587101
"WBGene00013287",11.6766127022757,3.54554991479213,0.195407282843879,18.1444102962368,1.42152556672995e-73,3.38125849114807e-73
"WBGene00013288",0.755778445030235,-0.40396472168699,0.248901282565979,-1.6229917239575,0.104591174047012,0.112079122785849
"WBGene00013289",651.389461344494,9.34737656872097,0.139937464193912,66.7968125802842,0,0
"WBGene00013290",38.3963956855167,5.26289898472221,0.267150324392728,19.7001407229639,2.15021603723722e-86,5.28377145346517e-86
"WBGene00013292",70.2227183876227,6.13386594027198,0.159208578979564,38.5272325121331,0,0
